1967/2/11,50.1
1967/2/21,50.1
1967/3/1,43.9
1967/3/11,43.9
1967/3/21,43.9
1967/4/1,58.7
1967/4/11,58.7
1967/4/21,58.7
1967/5/1,114
1967/5/11,114
1967/5/21,114
1967/6/1,614
1967/6/11,614
1967/6/21,614
1967/7/1,285
1967/7/11,285
1967/7/21,285
1967/8/1,310
1967/8/11,310
1967/8/21,310
1967/9/1,233
1967/9/11,233
1967/9/21,233
1967/10/1,199
1967/10/11,199
1967/10/21,199
1967/11/1,108
1967/11/11,108
1967/11/21,108
1967/12/1,92.7
1967/12/11,92.7
1967/12/21,92.7
1968/1/1,64.7
1968/1/11,64.7
1968/1/21,64.7
1968/2/1,64.4
1968/2/11,64.4
1968/2/21,64.4
1968/3/1,82.1
1968/3/11,82.1
1968/3/21,82.1
1968/4/1,77.7
1968/4/11,77.7
1968/4/21,77.7
1968/5/1,187
1968/5/11,187
1968/5/21,187
1968/6/1,332
1968/6/11,332
1968/6/21,332
1968/7/1,510
1968/7/11,510
1968/7/21,510
1968/8/1,417
1968/8/11,417
1968/8/21,417
1968/9/1,364
1968/9/11,364
1968/9/21,364
1968/10/1,221
1968/10/11,221
1968/10/21,221
1968/11/1,104
1968/11/11,104
1968/11/21,104
1968/12/1,59.8
1968/12/11,59.8
1968/12/21,59.8
1969/1/1,47.2
1969/1/11,47.2
1969/1/21,47.2
1969/2/1,36.2
1969/2/11,36.2
1969/2/21,36.2
1969/3/1,35.2
1969/3/11,35.2
1969/3/21,35.2
1969/4/1,32.8
1969/4/11,32.8
1969/4/21,32.8
1969/5/1,68.4
1969/5/11,68.4
1969/5/21,68.4
1969/6/1,248
1969/6/11,248
1969/6/21,248
1969/7/1,405
1969/7/11,405
1969/7/21,405
1969/8/1,277
1969/8/11,277
1969/8/21,277
1969/9/1,210
1969/9/11,210
1969/9/21,210
1969/10/1,70
1969/10/11,70
1969/10/21,70
1969/11/1,93.9
1969/11/11,93.9
1969/11/21,93.9
1969/12/1,54.3
1969/12/11,54.3
1969/12/21,54.3
1970/1/1,45.2
1970/1/11,45.2
1970/1/21,45.2
1970/2/1,45.9
1970/2/11,45.9
1970/2/21,45.9
1970/3/1,40.3
1970/3/11,40.3
1970/3/21,40.3
1970/4/1,86.7
1970/4/11,86.7
1970/4/21,86.7
1970/5/1,136
1970/5/11,136
1970/5/21,136
1970/6/1,126
1970/6/11,126
1970/6/21,126
1970/7/1,558
1970/7/11,558
1970/7/21,558
1970/8/1,140
1970/8/11,140
1970/8/21,140
1970/9/1,307
1970/9/11,307
1970/9/21,307
1970/10/1,239
1970/10/11,239
1970/10/21,239
1970/11/1,100
1970/11/11,100
1970/11/21,100
1970/12/1,102
1970/12/11,102
1970/12/21,102
1971/1/1,69.8
1971/1/11,69.8
1971/1/21,69.8
1971/2/1,83.3
1971/2/11,83.3
1971/2/21,83.3
1971/3/1,49.2
1971/3/11,49.2
1971/3/21,49.2
1971/4/1,103
1971/4/11,103
1971/4/21,103
1971/5/1,265
1971/5/11,265
1971/5/21,265
1971/6/1,398
1971/6/11,398
1971/6/21,398
1971/7/1,192
1971/7/11,192
1971/7/21,192
1971/8/1,272
1971/8/11,272
1971/8/21,272
1971/9/1,271
1971/9/11,271
1971/9/21,271
1971/10/1,155
1971/10/11,155
1971/10/21,155
1971/11/1,93.7
1971/11/11,93.7
1971/11/21,93.7
1971/12/1,56.1
1971/12/11,56.1
1971/12/21,56.1
1972/1/1,51.6
1972/1/11,51.6
1972/1/21,51.6
1972/2/1,40.5
1972/2/11,40.5
1972/2/21,40.5
1972/3/1,33.7
1972/3/11,33.7
1972/3/21,33.7
1972/4/1,38.8
1972/4/11,38.8
1972/4/21,38.8
1972/5/1,284
1972/5/11,284
1972/5/21,284
1972/6/1,192
1972/6/11,192
1972/6/21,192
1972/7/1,139
1972/7/11,139
1972/7/21,139
1972/8/1,85.1
1972/8/11,85.1
1972/8/21,85.1
1972/9/1,221
1972/9/11,221
1972/9/21,221
1972/10/1,85.7
1972/10/11,85.7
1972/10/21,85.7
1972/11/1,94.7
1972/11/11,94.7
1972/11/21,94.7
1972/12/1,53.1
1972/12/11,53.1
1972/12/21,53.1
1973/1/1,59.3
1973/1/11,59.3
1973/1/21,59.3
1973/2/1,49.1
1973/2/11,49.1
1973/2/21,49.1
1973/3/1,34.7
1973/3/11,34.7
1973/3/21,34.7
1973/4/1,43.3
1973/4/11,43.3
1973/4/21,43.3
1973/5/1,70.2
1973/5/11,70.2
1973/5/21,70.2
1973/6/1,318
1973/6/11,318
1973/6/21,318
1973/7/1,227
1973/7/11,227
1973/7/21,227
1973/8/1,143
1973/8/11,143
1973/8/21,143
1973/9/1,254
1973/9/11,254
1973/9/21,254
1973/10/1,97.6
1973/10/11,97.6
1973/10/21,97.6
1973/11/1,92.7
1973/11/11,92.7
1973/11/21,92.7
1973/12/1,60.8
1973/12/11,60.8
1973/12/21,60.8
1974/1/1,47.2
1974/1/11,47.2
1974/1/21,47.2
1974/2/1,43.5
1974/2/11,43.5
1974/2/21,43.5
1974/3/1,41.4
1974/3/11,41.4
1974/3/21,41.4
1974/4/1,122
1974/4/11,122
1974/4/21,122
1974/5/1,221
1974/5/11,221
1974/5/21,221
1974/6/1,158
1974/6/11,158
1974/6/21,158
1974/7/1,310
1974/7/11,310
1974/7/21,310
1974/8/1,600
1974/8/11,600
1974/8/21,600
1974/9/1,294
1974/9/11,294
1974/9/21,294
1974/10/1,138
1974/10/11,138
1974/10/21,138
1974/11/1,69.4
1974/11/11,69.4
1974/11/21,69.4
1974/12/1,62.7
1974/12/11,62.7
1974/12/21,62.7
1975/1/1,74.2
1975/1/11,74.2
1975/1/21,74.2
1975/2/1,65.5
1975/2/11,65.5
1975/2/21,65.5
1975/3/1,55
1975/3/11,55
1975/3/21,55
1975/4/1,62.6
1975/4/11,62.6
1975/4/21,62.6
1975/5/1,120
1975/5/11,120
1975/5/21,120
1975/6/1,145
1975/6/11,145
1975/6/21,145
1975/7/1,272
1975/7/11,272
1975/7/21,272
1975/8/1,217
1975/8/11,217
1975/8/21,217
1975/9/1,265
1975/9/11,265
1975/9/21,265
1975/10/1,138
1975/10/11,138
1975/10/21,138
1975/11/1,135
1975/11/11,135
1975/11/21,135
1975/12/1,70.1
1975/12/11,70.1
1975/12/21,70.1
1976/1/1,53.6
1976/1/11,53.6
1976/1/21,53.6
1976/2/1,54
1976/2/11,54
1976/2/21,54
1976/3/1,55.3
1976/3/11,55.3
1976/3/21,55.3
1976/4/1,74.9
1976/4/11,74.9
1976/4/21,74.9
1976/5/1,231
1976/5/11,231
1976/5/21,231
1976/6/1,452
1976/6/11,452
1976/6/21,452
1976/7/1,539
1976/7/11,539
1976/7/21,539
1976/8/1,118
1976/8/11,118
1976/8/21,118
1976/9/1,126
1976/9/11,126
1976/9/21,126
1976/10/1,192
1976/10/11,192
1976/10/21,192
1976/11/1,81.1
1976/11/11,81.1
1976/11/21,81.1
1976/12/1,70.1
1976/12/11,70.1
1976/12/21,70.1
1977/1/1,71.9
1977/1/11,71.9
1977/1/21,71.9
1977/2/1,101
1977/2/11,101
1977/2/21,101
1977/3/1,60.3
1977/3/11,60.3
1977/3/21,60.3
1977/4/1,130
1977/4/11,130
1977/4/21,130
1977/5/1,95.2
1977/5/11,95.2
1977/5/21,95.2
